"","Age","Workclass","Fnlwgt","Education","Education.num","Marital.status","Occupation","Relationship","Race","Sex","Capital.gain","Capital.loss","Hours.per.week","Native.country","Above.Limit"
"26293",40,5,198270,16,10,1,8,2,5,1,0,0,40,39,1
"26294",30,5,45781,12,9,5,1,5,5,1,0,0,40,39,1
"26295",27,5,134566,12,9,5,1,2,5,2,0,0,40,39,1
"26296",23,1,283806,7,5,1,3,2,5,1,0,0,35,39,1
"26297",68,1,286869,6,4,7,3,2,5,1,0,1668,40,39,1
"26298",46,5,422813,16,10,3,1,1,5,2,0,0,40,39,2
"26299",24,3,103277,10,13,5,10,4,5,1,0,0,50,39,1
"26300",18,5,201871,3,8,5,8,4,5,2,0,0,20,39,1
"26301",50,7,167728,11,16,3,10,1,5,2,0,0,60,39,2
"26302",42,5,211517,2,7,3,7,1,5,2,0,0,40,39,1
"26303",42,5,118212,7,5,3,14,1,5,2,0,0,40,39,1
"26304",37,5,259846,9,11,3,1,1,5,2,3471,0,40,39,1
"26306",27,5,207352,10,13,3,13,1,2,2,0,0,40,19,2
"26307",31,5,206609,1,6,3,7,1,5,2,0,0,40,39,1
"26308",34,3,104509,13,14,6,10,5,5,1,0,0,40,39,1
"26309",55,7,170350,12,9,1,8,3,5,1,0,0,40,39,1
"26310",56,5,183884,2,7,3,7,1,5,2,0,0,40,39,1
"26311",36,8,110964,10,13,3,10,6,5,1,0,1672,38,39,1
"26312",35,8,154410,16,10,5,5,4,5,2,0,0,40,39,1
"26315",38,5,252662,10,13,1,4,2,5,2,0,0,40,39,1
"26316",30,6,356689,12,9,3,6,1,5,2,0,0,60,39,1
"26317",18,5,205218,16,10,5,8,4,5,1,0,0,20,39,1
"26318",35,5,241306,9,11,3,13,1,5,2,0,0,40,39,2
"26319",53,5,139127,12,9,1,8,2,5,1,0,0,40,39,1
"26320",46,5,175625,15,15,1,10,5,5,1,0,0,40,39,1
"26321",45,5,206459,16,10,3,1,1,5,2,0,0,40,39,1
"26322",35,5,176123,1,6,3,8,1,2,2,0,0,60,19,1
"26323",41,5,111483,12,9,5,1,4,5,2,0,0,40,39,1
"26326",19,5,162094,12,9,5,7,4,5,2,0,0,40,39,1
"26327",24,5,216469,12,9,3,7,1,5,2,0,1579,50,39,1
"26328",56,3,381965,10,13,3,10,1,5,2,15024,0,40,39,2
"26330",29,5,242482,12,9,5,8,2,5,2,0,0,32,39,1
"26331",35,7,160192,16,10,5,3,4,5,2,0,0,40,39,1
"26332",27,1,280699,16,10,5,3,5,5,1,0,0,40,39,1
"26333",55,5,175942,11,16,3,10,1,5,2,0,1977,55,39,2
"26334",18,5,156950,12,9,5,1,4,5,2,0,0,35,39,1
"26335",53,5,215572,12,9,5,3,2,5,2,0,0,40,39,1
"26336",26,5,173593,13,14,3,7,1,5,2,0,0,20,2,1
"26337",55,5,193374,16,10,3,13,1,5,2,0,0,40,39,2
"26338",45,3,334039,16,10,3,4,1,5,2,0,0,40,39,2
"26339",28,5,337664,12,9,5,7,4,5,2,0,0,40,39,1
"26340",32,5,113504,10,13,3,4,1,5,2,0,0,40,39,2
"26341",27,5,177072,12,9,5,6,4,5,2,0,0,40,39,1
"26342",35,5,174503,12,9,1,3,2,5,1,0,0,40,39,1
"26343",36,5,214807,12,9,1,6,5,5,1,0,0,37,39,1
"26344",41,5,222596,10,13,3,12,1,5,2,15024,0,45,39,2
"26345",23,5,100345,10,13,5,12,4,5,2,0,0,20,39,1
"26346",22,5,409230,3,8,5,14,3,5,2,0,0,40,39,1
"26347",36,7,112497,15,15,1,10,5,5,2,25236,0,40,39,2
"26348",65,6,115922,10,13,3,4,1,5,2,0,0,40,39,2
"26349",59,1,375049,12,9,3,3,1,5,2,0,0,41,39,2
"26350",25,5,243560,12,9,5,12,4,5,1,0,0,40,4,1
"26351",33,3,182971,16,10,3,11,1,5,2,0,1887,40,39,2
"26352",31,5,127215,16,10,3,12,1,5,2,0,0,40,39,1
"26353",50,8,276241,10,13,3,4,1,5,2,0,0,40,39,2
"26354",49,8,175109,16,10,3,10,1,5,2,0,0,50,39,2
"26355",43,5,498079,10,13,1,4,5,5,1,0,0,40,39,1
"26356",23,2,344394,16,10,3,1,3,5,1,0,0,40,39,1
"26357",34,5,99872,13,14,3,4,1,2,2,3103,0,40,19,2
"26358",23,5,245302,16,10,1,12,4,3,1,0,0,40,39,1
"26359",63,5,43313,1,6,3,3,1,5,2,0,0,40,39,1
"26360",33,5,188467,12,9,5,5,2,5,2,0,0,40,39,1
"26361",51,6,351278,10,13,1,5,5,5,2,0,0,50,39,1
"26362",31,5,182246,12,9,1,3,2,5,2,0,0,45,39,1
"26363",32,5,79870,16,10,3,4,4,5,1,2597,0,40,24,1
"26364",48,1,353824,16,10,3,3,1,5,2,0,0,40,39,2
"26365",31,5,387116,16,10,5,1,2,3,1,0,0,36,23,1
"26366",47,5,34248,9,11,3,12,1,5,2,0,0,40,39,2
"26367",54,8,198741,16,10,3,11,1,5,2,0,0,40,39,2
"26368",23,5,32950,16,10,5,12,2,5,2,0,0,40,39,1
"26369",34,5,381153,12,9,3,4,1,5,2,0,0,40,39,2
"26370",46,5,100067,2,7,3,8,6,3,1,0,0,35,39,2
"26371",34,5,208785,8,12,1,12,2,5,2,0,0,50,39,2
"26372",31,5,61559,12,9,5,8,2,5,2,0,0,50,39,1
"26373",41,5,176452,12,9,3,13,1,5,2,0,0,40,29,1
"26374",41,1,128700,12,9,5,3,4,5,1,0,0,40,39,1
"26375",27,7,328518,9,11,5,10,3,5,2,0,0,30,39,1
"26376",30,1,201196,2,7,5,3,4,3,1,0,0,40,39,1
"26377",23,5,378546,16,10,5,3,4,5,2,0,0,40,39,1
"26378",24,3,212210,8,12,5,1,4,5,1,0,0,20,39,1
"26379",59,2,178660,8,12,3,1,1,5,2,0,0,40,39,1
"26380",56,5,235826,12,9,3,3,1,5,2,5013,0,40,39,1
"26381",35,7,22641,12,9,3,14,1,1,2,0,0,40,39,1
"26382",59,5,316027,12,9,3,8,1,5,2,0,0,45,5,1
"26383",47,5,431515,9,11,3,3,1,5,2,0,0,40,39,2
"26384",51,7,149770,12,9,1,12,2,5,1,0,0,44,39,1
"26385",42,5,165916,10,13,1,1,5,5,1,0,0,45,39,1
"26386",29,2,107411,16,10,4,1,4,5,1,0,0,40,39,1
"26387",23,5,217961,12,9,5,3,5,5,2,0,0,45,28,1
"26388",43,7,350387,12,9,3,3,1,5,2,0,0,60,39,1
"26389",46,5,325372,16,10,3,4,1,5,2,0,0,40,39,1
"26390",30,5,156718,16,10,6,1,2,5,1,0,0,40,39,1
"26391",23,5,216472,16,10,5,13,4,5,1,0,0,20,39,1
"26392",29,8,106972,13,14,5,10,2,5,1,0,0,35,39,1
"26393",33,5,131934,12,9,1,4,2,5,1,0,0,45,39,1
"26394",33,3,365908,12,9,3,8,1,3,2,2105,0,40,39,1
"26395",46,3,359193,16,10,1,1,5,5,1,0,0,45,39,1
"26396",35,5,261012,16,10,4,1,2,3,1,0,0,40,39,1
"26397",36,5,272944,10,13,3,4,1,5,2,0,1887,40,39,2
"26398",25,5,113654,12,9,6,4,5,5,1,0,0,37,39,1
"26399",35,5,218955,10,13,3,12,1,5,2,0,0,40,39,1
"26400",30,5,115963,6,4,5,7,5,5,2,0,0,42,39,1
"26402",37,5,147258,16,10,3,3,1,5,2,0,0,55,39,1
"26403",22,5,214635,12,9,5,7,2,5,2,0,0,42,39,1
"26404",25,5,200318,12,9,3,14,1,5,2,0,0,60,39,1
"26405",50,5,138270,12,9,3,12,6,3,1,0,0,40,39,1
"26406",64,2,388594,15,15,3,10,1,5,2,15024,0,45,39,2
"26407",33,5,103435,9,11,6,10,2,5,2,0,0,45,39,1
"26408",59,6,133201,5,3,3,5,1,5,2,0,0,40,22,1
"26409",24,5,175183,12,9,5,1,2,5,1,0,0,40,39,1
"26410",41,5,99870,10,13,3,12,1,5,2,0,0,55,39,1
"26412",60,5,113440,10,13,1,4,4,5,2,0,0,60,39,1
"26413",19,5,85690,12,9,5,7,5,5,2,0,0,30,39,1
"26414",23,5,45713,16,10,5,3,3,5,2,0,0,40,39,1
"26415",57,6,376230,13,14,3,12,1,5,2,99999,0,40,39,2
"26416",36,5,145576,13,14,3,1,1,5,2,0,1977,40,24,2
"26417",17,1,67808,1,6,5,3,4,5,2,0,0,40,39,1
"26418",24,5,113936,10,13,5,10,4,5,2,0,0,40,39,1
"26419",32,5,158291,12,9,3,3,1,5,2,0,0,50,39,2
"26420",27,5,193898,10,13,3,12,1,5,2,0,0,45,39,2
"26421",43,5,191982,9,11,5,1,4,5,1,0,0,55,39,1
"26422",21,1,72953,16,10,5,3,4,5,2,0,0,40,39,1
"26423",54,5,271160,9,11,7,4,2,5,1,0,0,40,39,1
"26424",22,5,33087,12,9,3,5,1,5,2,0,0,45,39,1
"26425",29,5,106153,12,9,5,3,2,5,2,0,0,50,39,1
"26426",22,5,29444,3,8,5,5,2,1,2,0,0,50,39,1
"26427",37,5,105021,10,13,3,12,1,5,2,0,0,50,39,2
"26428",38,7,239045,11,16,3,10,1,5,2,0,0,50,39,2
"26429",34,5,94413,16,10,3,6,1,5,2,0,0,40,39,1
"26431",28,5,350254,4,2,5,9,2,5,1,0,0,40,26,1
"26432",68,5,194746,11,16,1,10,2,5,1,0,0,40,5,1
"26433",36,5,269042,12,9,3,7,1,2,2,0,0,40,25,1
"26434",20,5,447488,7,5,5,8,5,5,2,0,0,30,26,1
"26435",24,5,267706,16,10,5,3,4,5,1,0,0,45,39,1
"26436",38,5,198216,16,10,1,4,5,5,1,0,0,40,39,1
"26437",32,5,227931,10,13,5,4,2,5,1,0,0,40,39,1
"26438",34,5,252646,16,10,3,10,1,5,2,7298,0,50,39,2
"26439",47,5,223342,12,9,7,1,2,5,1,2174,0,40,9,1
"26440",28,5,181776,10,13,5,8,2,5,1,0,0,50,39,1
"26441",32,5,132601,15,15,3,10,1,5,2,0,0,40,39,2
"26442",58,5,205410,12,9,3,7,1,5,2,0,0,40,39,1
"26443",64,6,185912,15,15,3,10,1,5,2,99999,0,35,39,2
"26444",38,5,292570,16,10,5,12,4,5,1,0,0,50,39,1
"26445",43,5,76460,12,9,5,1,2,5,1,0,0,40,39,1
"26446",28,5,295163,3,8,1,5,2,5,2,0,0,40,39,1
"26447",21,5,27255,16,10,5,1,4,5,2,0,0,40,39,1
"26448",23,5,69847,10,13,5,10,4,2,1,0,0,20,39,1
"26449",25,5,104993,7,5,5,6,4,3,2,2907,0,40,39,1
"26450",41,5,322980,12,9,6,1,2,3,2,2354,0,40,39,1
"26451",24,1,390608,12,9,5,3,2,5,1,0,0,36,39,1
"26452",41,5,317539,16,10,3,3,1,3,2,0,0,40,39,1
"26453",27,5,195678,10,13,3,10,1,5,2,0,0,40,39,1
"26454",54,5,466502,6,4,7,8,5,5,2,0,0,30,39,1
"26455",28,3,220754,12,9,6,14,4,5,1,0,0,25,39,1
"26456",29,5,202878,6,4,3,5,1,5,2,0,2042,40,39,1
"26457",36,5,343476,12,9,1,3,2,5,2,0,0,30,39,1
"26458",41,6,93227,10,13,3,4,1,2,2,0,1977,60,36,2
"26459",60,7,38622,16,10,3,4,1,5,2,0,0,40,39,1
"26460",34,8,173730,13,14,3,4,1,5,2,0,0,38,39,1
"26461",32,5,178623,12,9,5,8,2,3,1,0,0,40,39,1
"26462",27,5,300783,16,10,3,12,6,5,1,0,0,42,39,2
"26463",60,5,224644,1,6,3,12,1,5,2,0,0,40,39,1
"26464",39,5,191502,9,11,3,3,1,5,2,0,0,40,39,1
"26465",59,5,61885,3,8,1,14,3,3,2,0,0,35,39,1
"26466",34,7,213887,11,16,3,10,1,5,2,0,0,32,2,2
"26467",36,5,331395,9,11,3,4,1,5,2,0,0,40,39,1
"26468",54,5,145098,16,10,3,12,1,5,2,0,0,40,39,2
"26469",48,5,123075,9,11,3,13,1,5,2,0,0,40,39,2
"26470",19,5,216804,6,4,5,8,4,5,2,0,0,33,39,1
"26471",40,5,188291,15,15,3,10,1,5,2,0,0,40,39,2
"26472",25,5,33610,12,9,5,6,2,5,2,0,0,45,39,1
"26473",39,5,234901,8,12,6,1,5,5,2,0,0,40,39,1
"26474",34,7,349148,16,10,3,3,1,5,2,0,0,40,39,1
"26475",30,5,168443,12,9,6,8,5,5,1,0,0,30,39,1
"26476",43,5,211860,12,9,5,8,5,3,1,0,0,24,39,1
"26477",35,5,193961,10,13,3,10,1,2,2,0,0,40,30,2
"26478",36,3,52532,11,16,3,10,1,5,2,0,1887,50,39,2
"26480",33,7,176185,12,9,3,3,1,5,2,0,0,40,39,1
"26481",22,5,306779,16,10,5,6,4,5,2,0,0,50,39,1
"26482",48,5,265192,12,9,3,3,1,5,2,0,0,45,39,1
"26483",54,5,139347,12,9,7,1,5,5,1,0,0,40,39,1
"26484",49,5,107682,16,10,1,1,2,5,1,0,0,38,39,1
"26485",37,5,34173,10,13,5,13,2,5,1,0,0,40,39,1
"26486",45,5,128378,12,9,3,7,1,3,2,0,0,40,39,1
"26487",51,6,195638,16,10,6,12,2,5,1,0,0,40,39,1
"26488",46,5,59287,16,10,3,3,1,5,2,0,0,40,39,1
"26489",31,7,162442,10,13,3,4,6,5,1,0,0,40,39,2
"26490",29,1,350603,1,6,5,3,4,5,1,0,0,38,39,1
"26491",39,5,344743,16,10,3,1,4,3,1,0,0,50,39,2
"26492",35,5,112077,12,9,3,6,1,5,2,5013,0,40,39,1
"26493",26,5,176795,10,13,5,1,4,5,1,0,0,40,39,2
"26494",51,5,137815,16,10,3,1,1,5,2,7298,0,40,39,2
"26496",39,5,336880,12,9,3,7,1,5,2,0,0,40,39,2
"26497",26,5,206600,2,7,5,8,3,5,2,0,0,30,26,1
"26498",25,5,193051,10,13,3,13,1,5,2,0,0,35,39,1
"26499",61,2,229062,16,10,3,1,1,5,2,0,1887,40,39,2
"26500",49,5,62793,12,9,1,12,4,5,1,0,0,40,39,1
"26501",53,5,264939,10,13,5,10,2,5,1,0,0,45,26,1
"26502",52,5,370552,14,1,3,7,1,5,2,0,0,40,8,1
"26503",52,5,163678,12,9,3,14,1,5,2,0,0,55,39,1
"26504",74,1,89667,10,13,7,3,2,4,1,0,0,35,39,1
"26505",50,5,558490,12,9,1,1,2,3,2,0,0,40,39,1
"26506",29,5,124680,10,13,5,12,2,5,1,13550,0,35,39,2
"26507",76,5,208843,6,4,7,11,2,5,2,0,0,30,39,1
"26509",25,5,169679,12,9,3,14,1,5,2,0,0,40,39,1
"26510",45,5,101320,12,9,1,1,5,5,1,0,0,40,39,1
"26511",34,5,168906,8,12,1,1,4,5,1,0,0,35,39,1
"26514",63,1,170529,10,13,3,3,6,3,1,0,0,45,39,1
"26515",27,5,99897,16,10,3,13,1,5,2,0,0,40,39,1
"26516",41,5,104892,16,10,3,1,1,5,2,2829,0,40,39,1
"26517",43,5,175224,12,9,3,8,1,5,2,0,0,60,27,1
"26518",23,5,149704,12,9,5,1,4,5,1,0,0,40,39,1
"26519",37,2,214542,16,10,1,1,5,3,1,0,0,40,39,1
"26520",31,5,167319,10,13,3,4,1,5,2,0,0,40,39,1
"26522",28,5,191935,8,12,5,12,4,5,2,0,0,20,39,1
"26523",70,1,158642,12,9,7,3,2,5,1,2993,0,20,39,1
"26524",35,5,338611,16,10,1,1,5,5,1,0,0,40,39,1
"26527",41,3,189956,10,13,3,10,6,3,1,0,0,40,39,2
"26528",44,5,403782,9,11,1,12,2,5,2,0,0,45,39,1
"26529",47,5,456661,6,4,3,3,1,5,2,0,0,40,26,1
"26530",24,5,279041,12,9,5,6,4,3,2,0,0,40,39,1
"26531",38,7,65716,9,11,1,8,5,5,1,0,0,40,39,1
"26532",34,5,189809,16,10,3,4,1,3,2,0,0,52,23,1
"26533",62,3,223637,12,9,1,8,2,3,1,0,0,35,39,1
"26534",27,3,199343,12,9,3,1,1,5,2,0,0,38,39,1
"26535",59,5,139344,16,10,3,1,6,5,1,0,0,40,39,2
"26536",35,5,119098,13,14,3,4,1,5,2,0,0,40,39,1
"26537",38,5,195025,12,9,6,8,5,3,1,0,0,32,39,1
"26538",28,5,186720,16,10,5,8,4,5,1,0,0,50,39,1
"26539",28,5,328923,12,9,5,1,3,5,1,0,0,38,39,1
"26540",59,8,159472,7,5,3,14,1,5,2,0,0,40,39,1
"26541",42,5,138662,16,10,6,1,4,5,1,0,0,40,39,1
"26542",54,3,286342,13,14,5,10,2,5,1,0,0,32,39,2
"26543",39,5,181705,12,9,3,10,1,5,2,0,0,45,39,1
"26544",41,5,193882,10,13,3,5,1,5,2,0,0,40,39,1
"26545",43,5,216497,10,13,1,1,5,5,1,0,0,40,11,1
"26546",32,6,124919,10,13,3,8,1,2,2,0,0,50,20,2
"26547",62,5,109463,16,10,6,12,5,5,1,0,1617,33,39,1
"26548",58,5,256274,12,9,1,1,2,5,1,0,0,40,39,1
"26549",43,5,326379,12,9,1,3,2,5,2,0,0,40,39,1
"26550",67,1,174995,16,10,3,3,1,5,2,0,2457,40,39,1
"26551",31,5,243142,12,9,1,7,5,5,1,0,0,40,39,1
"26553",54,5,189607,10,13,5,8,4,3,1,0,0,36,39,1
"26555",35,5,206951,16,10,3,12,1,5,2,0,0,40,39,2
"26556",22,5,127647,12,9,5,8,4,5,1,0,0,36,39,1
"26557",38,5,234298,10,13,1,4,2,5,2,6849,0,60,39,1
"26558",42,5,182302,12,9,3,4,1,5,2,0,0,40,39,1
"26559",44,8,166597,13,14,3,1,1,5,2,0,0,40,39,2
"26561",74,6,167537,16,10,3,4,1,5,2,0,0,35,39,2
"26562",34,5,179378,12,9,3,4,6,3,1,0,0,40,39,1
"26563",50,8,297551,12,9,3,10,1,5,2,0,0,52,39,1
"26564",50,5,198362,9,11,7,4,5,5,1,0,0,40,39,1
"26565",43,5,240504,12,9,3,6,1,5,2,0,0,40,39,1
"26566",29,7,169662,12,9,3,3,1,5,2,0,0,40,39,1
"26567",30,1,164940,12,9,6,3,5,3,1,0,0,25,39,1
"26568",61,5,210488,12,9,3,4,1,5,2,0,0,50,39,2
"26569",21,5,154835,16,10,5,1,4,2,1,0,0,40,40,1
"26570",27,5,333296,10,13,5,8,2,5,2,0,0,30,39,1
"26571",47,5,192793,11,16,3,10,1,5,2,0,0,40,20,2
"26572",39,5,49436,8,12,1,10,5,5,1,0,1380,40,39,1
"26573",33,5,136331,12,9,3,3,1,5,2,0,0,40,39,1
"26574",22,5,509048,12,9,5,12,3,3,1,0,0,37,39,1
"26575",38,5,318610,16,10,1,1,5,3,1,0,0,40,39,1
"26576",45,5,104521,16,10,3,3,1,5,2,0,0,40,39,1
"26577",42,5,247695,12,9,3,7,1,5,2,0,0,45,39,2
"26578",35,5,219546,16,10,5,3,2,5,2,0,0,45,11,1
"26579",21,5,169699,12,9,5,1,2,5,1,0,0,40,39,1
"26580",49,8,131302,9,11,1,1,2,3,1,0,0,44,39,1
"26581",50,5,171852,10,13,6,10,4,4,1,0,0,40,39,1
"26582",36,8,340091,11,16,3,10,6,5,1,0,0,36,39,2
"26583",20,5,204641,12,9,5,1,4,5,2,0,0,20,39,1
"26584",49,5,213431,12,9,6,10,5,3,1,0,0,40,39,1
"26585",40,8,377018,10,13,3,10,1,5,2,0,0,60,39,2
"26586",22,5,184543,16,10,1,1,5,5,1,0,0,40,39,1
"26587",60,1,188236,12,9,1,3,2,5,1,0,0,40,39,1
"26588",67,5,233022,2,7,7,1,5,5,1,0,0,20,39,1
"26589",21,5,177420,16,10,5,1,2,4,1,0,0,40,39,1
"26590",60,7,21101,12,9,3,5,1,1,2,0,0,50,39,1
"26592",43,5,183273,13,14,3,4,6,5,1,15024,0,32,39,2
"26593",49,8,36177,10,13,3,4,1,5,2,0,0,45,39,2
"26594",41,5,124956,10,13,6,10,2,3,1,99999,0,60,39,2
"26595",38,5,102350,16,10,1,3,5,5,2,0,0,40,39,1
"26596",38,5,165930,12,9,3,3,1,5,2,0,0,40,39,1
"26598",40,5,120277,16,10,5,12,2,5,2,0,0,40,39,1
"26599",23,1,87569,16,10,6,3,2,5,1,0,0,40,39,1
"26600",19,1,278220,16,10,5,3,4,5,1,0,1602,40,39,1
"26601",40,5,155972,12,9,3,14,1,5,2,0,0,60,39,2
"26602",46,8,162852,12,9,1,1,5,5,1,0,0,40,39,1
"26603",25,5,64860,16,10,4,1,5,5,1,0,0,22,39,1
"26604",36,5,226013,12,9,3,7,1,3,2,5178,0,40,39,2
"26605",24,5,322674,8,12,5,6,2,5,2,0,0,48,39,1
"26606",62,5,202242,12,9,3,7,1,5,2,0,0,48,39,1
"26607",54,5,175262,14,1,3,3,1,2,2,0,0,40,3,1
"26608",23,5,201682,10,13,3,1,3,5,1,0,0,40,39,1
"26609",60,5,166330,12,9,3,1,6,5,1,0,0,40,39,1
"26611",41,3,213154,16,10,3,1,6,3,1,0,0,40,39,1
"26612",45,3,33798,13,14,5,10,2,5,1,0,0,40,39,1
"26613",62,8,199198,9,11,7,4,5,3,1,0,0,40,39,1
"26614",28,5,90915,10,13,4,13,5,3,1,0,0,40,39,1
"26615",36,6,337778,16,10,3,4,1,5,2,0,0,60,41,2
"26616",31,5,187203,12,9,5,12,3,5,2,0,0,40,39,1
"26617",44,5,261497,12,9,3,6,1,3,2,0,0,40,39,1
"26618",33,7,361817,12,9,6,3,5,5,2,0,0,50,39,1
"26620",27,5,100168,6,4,3,8,6,5,1,0,0,40,39,1
"26621",42,2,272625,9,11,1,1,5,3,1,0,0,40,39,2
"26622",55,5,254516,7,5,5,6,3,3,2,0,0,37,39,1
"26623",41,5,207375,12,9,5,12,2,5,1,0,0,50,39,1
"26624",26,5,39092,16,10,3,4,1,5,2,4064,0,50,39,1
"26625",45,5,48271,16,10,3,1,6,5,1,0,0,40,39,2
"26627",25,5,234665,9,11,3,3,1,5,2,0,0,45,39,1
"26628",30,6,127651,12,9,3,3,1,5,2,0,1887,48,39,2
"26629",22,5,180060,10,13,5,4,5,5,2,0,0,40,39,1
"26630",19,5,32477,16,10,5,8,4,5,2,0,0,20,39,1
"26631",26,5,137658,10,13,5,4,2,5,1,0,0,45,39,1
"26632",61,5,228287,12,9,3,3,1,5,2,0,0,50,39,1
"26633",32,5,159442,15,15,5,12,2,5,1,13550,0,50,39,2
"26634",43,5,33310,12,9,1,1,2,5,1,0,0,40,39,1
"26635",53,5,270546,12,9,1,9,2,5,1,0,0,20,39,1
"26636",53,2,290290,16,10,1,1,2,5,2,0,0,45,39,1
"26638",36,5,128516,12,9,3,1,6,5,1,0,0,40,39,2
"26640",35,2,49657,10,13,3,10,1,5,2,7298,0,40,39,2
"26642",55,7,283635,15,15,1,10,2,5,1,0,0,35,39,1
"26643",36,5,98360,12,9,3,4,1,5,2,0,0,40,39,1
"26644",40,3,202872,13,14,3,10,6,5,1,0,0,40,39,2
"26646",45,7,184285,10,13,1,10,2,5,2,0,0,45,39,1
"26647",48,5,345831,16,10,3,13,1,5,2,0,0,40,39,2
"26648",40,3,99679,15,15,5,4,2,5,2,0,0,60,39,2
"26649",31,5,253354,10,13,3,10,1,5,2,0,0,50,39,1
"26650",26,5,190650,10,13,5,1,4,2,2,0,0,40,36,1
"26651",34,5,287737,16,10,3,4,6,5,1,0,1485,40,39,2
"26652",19,5,204389,12,9,5,1,4,4,1,0,0,25,33,1
"26653",31,2,294870,8,12,3,3,1,5,2,0,0,40,39,1
"26654",34,5,159442,12,9,5,10,2,5,1,0,0,30,39,1
"26655",55,3,161662,13,14,3,4,1,5,2,0,0,55,39,2
"26656",38,5,52738,16,10,3,3,1,5,2,0,0,40,39,1
"26657",21,5,252024,12,9,5,6,3,5,2,0,0,20,26,1
"26658",27,5,189702,6,4,3,3,1,5,2,0,0,40,39,1
"26659",35,5,407913,12,9,6,8,2,3,2,0,0,40,39,1
"26660",20,5,166527,16,10,5,1,4,4,1,0,0,20,39,1
"26661",24,7,34918,9,11,5,8,5,5,1,0,0,38,39,1
"26662",27,5,142712,13,14,5,13,2,5,2,0,0,40,39,1
"26664",28,3,179759,16,10,4,1,5,5,1,0,0,40,39,1
"26665",36,5,94954,12,9,1,14,2,5,1,0,0,40,39,1
"26666",66,5,350498,16,10,3,14,1,5,2,0,1258,20,39,1
"26668",59,7,119344,1,6,3,4,6,5,1,0,0,36,39,1
"26669",33,5,149726,12,9,3,14,1,5,2,0,0,46,39,1
"26670",28,5,419146,6,4,6,6,2,5,2,0,0,40,26,1
"26671",34,5,174789,10,13,5,8,2,5,2,0,2001,40,39,1
"26672",41,5,171234,16,10,1,1,2,5,1,0,0,55,39,1
"26673",30,5,206325,2,7,3,3,1,5,2,0,0,45,39,1
"26674",59,5,202682,12,9,3,3,1,5,2,0,0,40,39,1
"26675",42,5,121055,10,13,3,12,1,5,2,0,0,60,39,1
"26676",47,5,160187,12,9,6,10,3,3,1,14084,0,38,39,2
"26677",29,5,84366,1,6,4,1,5,5,1,0,0,40,26,1
"26678",60,5,139391,16,10,4,7,2,5,2,0,0,50,39,2
"26679",53,3,124094,12,9,3,3,1,5,2,5013,0,35,39,1
"26680",41,5,30759,6,4,3,4,1,5,2,0,0,60,39,1
"26681",32,5,137875,16,10,1,12,5,5,1,0,0,30,39,1
"26682",73,1,139049,12,9,7,3,2,5,1,0,0,22,39,2
"26683",20,5,238384,12,9,5,12,2,5,1,0,0,30,39,1
"26684",49,5,340755,13,14,3,12,1,5,2,0,0,40,39,2
"26685",36,3,224947,10,13,5,10,5,5,2,0,0,40,39,1
"26686",33,8,111994,16,10,1,1,5,5,1,0,0,45,39,1
"26687",25,5,125491,16,10,5,8,2,2,1,0,0,34,39,1
"26689",19,1,71592,16,10,5,3,4,2,1,0,0,40,39,1
"26690",40,3,99185,8,12,3,11,1,5,2,0,0,40,39,1
"26691",48,5,249935,12,9,3,14,1,5,2,0,0,44,39,1
"26692",51,5,206775,16,10,3,6,1,5,2,0,0,50,39,1
"26693",22,5,230704,8,12,5,6,4,3,2,0,0,20,23,1
"26694",34,5,242361,16,10,3,10,1,3,2,0,0,50,39,1
"26695",22,5,134746,1,6,3,12,6,5,1,0,0,40,39,1
"26696",34,6,198613,12,9,3,4,1,5,2,0,2002,40,39,1
"26697",56,5,174040,12,9,1,8,2,5,2,0,0,40,39,1
"26698",49,5,165953,12,9,3,7,1,5,2,0,1902,40,39,1
"26699",36,5,273604,10,13,5,8,2,5,1,0,0,40,39,1
"26700",18,5,192409,16,10,5,12,4,5,1,0,0,20,39,1
"26701",26,7,102476,12,9,5,3,4,5,2,0,0,50,39,1
"26702",48,5,234504,12,9,3,4,1,5,2,0,0,50,39,1
"26703",35,7,468713,12,9,3,4,1,5,2,0,0,40,39,1
"26704",29,5,84560,12,9,5,6,4,5,2,0,0,40,39,1
"26705",47,5,148995,12,9,3,3,1,5,2,0,0,40,39,2
"26707",28,5,211184,16,10,5,12,2,5,1,0,0,50,39,1
"26708",53,5,33304,16,10,3,14,1,5,2,0,0,40,39,2
"26709",65,2,179985,12,9,1,1,2,5,1,0,0,40,39,1
"26710",26,5,219815,16,10,4,1,5,5,1,0,0,40,39,1
"26711",50,5,134766,10,13,3,4,1,5,2,0,1902,50,39,2
"26712",26,5,106548,12,9,3,3,1,5,2,0,0,50,39,1
"26713",70,5,89787,12,9,3,10,1,5,2,0,0,20,39,1
"26714",55,5,164857,16,10,1,7,4,5,2,0,0,40,39,1
"26715",27,2,257124,10,13,5,14,3,5,2,0,0,35,39,1
"26716",31,5,227446,16,10,3,4,1,5,2,0,0,40,5,2
"26717",43,5,125461,10,13,3,12,1,5,2,0,1902,55,39,2
"26718",24,5,189749,2,7,3,3,1,5,2,0,0,40,39,1
"26719",22,5,176321,6,4,5,8,5,5,1,0,0,40,26,1
"26720",26,5,284250,12,9,5,3,5,3,1,0,0,40,39,1
"26721",23,5,101885,1,6,5,3,2,5,1,0,0,40,39,1
